survey_year,season_name,season,plot_no,size_class,n,zone
1999,Fall,FA99,3,22,1,Zone I
1999,Fall,FA99,3,25,1,Zone I
1999,Fall,FA99,3,35,2,Zone I
1999,Fall,FA99,3,36,1,Zone I
1999,Fall,FA99,3,38,1,Zone I
1999,Fall,FA99,3,39,1,Zone I
1999,Fall,FA99,3,40,1,Zone I
1999,Fall,FA99,3,41,1,Zone I
1999,Fall,FA99,3,42,2,Zone I
1999,Fall,FA99,3,43,1,Zone I
1999,Fall,FA99,3,44,1,Zone I
1999,Fall,FA99,3,45,1,Zone I
1999,Fall,FA99,3,46,2,Zone I
1999,Fall,FA99,3,48,1,Zone I
1999,Fall,FA99,3,50,2,Zone I
1999,Fall,FA99,3,54,2,Zone I
1999,Fall,FA99,3,55,2,Zone I
1999,Fall,FA99,3,56,2,Zone I
1999,Fall,FA99,3,57,1,Zone I
1999,Fall,FA99,3,58,3,Zone I
1999,Fall,FA99,3,59,2,Zone I
1999,Fall,FA99,3,62,1,Zone I
1999,Fall,FA99,3,64,1,Zone I
1999,Fall,FA99,3,65,1,Zone I
1999,Fall,FA99,3,66,1,Zone I
1999,Fall,FA99,4,16,3,Zone I
1999,Fall,FA99,4,17,3,Zone I
1999,Fall,FA99,4,18,1,Zone I
1999,Fall,FA99,4,19,1,Zone I
1999,Fall,FA99,4,20,2,Zone I
1999,Fall,FA99,4,21,1,Zone I
1999,Fall,FA99,4,22,2,Zone I
1999,Fall,FA99,4,23,3,Zone I
1999,Fall,FA99,4,24,1,Zone I
1999,Fall,FA99,4,25,1,Zone I
1999,Fall,FA99,4,27,1,Zone I
1999,Fall,FA99,4,29,1,Zone I
1999,Fall,FA99,4,30,2,Zone I
1999,Fall,FA99,4,31,1,Zone I
1999,Fall,FA99,4,32,2,Zone I
1999,Fall,FA99,4,33,1,Zone I
1999,Fall,FA99,4,36,3,Zone I
1999,Fall,FA99,4,37,1,Zone I
1999,Fall,FA99,4,40,1,Zone I
1999,Fall,FA99,4,41,2,Zone I
1999,Fall,FA99,4,42,2,Zone I
1999,Fall,FA99,4,43,1,Zone I
1999,Fall,FA99,4,44,1,Zone I
1999,Fall,FA99,4,45,1,Zone I
1999,Fall,FA99,4,46,3,Zone I
1999,Fall,FA99,4,48,1,Zone I
1999,Fall,FA99,4,53,2,Zone I
1999,Fall,FA99,4,54,3,Zone I
1999,Fall,FA99,4,55,2,Zone I
1999,Fall,FA99,4,56,2,Zone I
1999,Fall,FA99,4,57,3,Zone I
1999,Fall,FA99,4,58,1,Zone I
1999,Fall,FA99,4,60,1,Zone I
1999,Fall,FA99,4,61,4,Zone I
1999,Fall,FA99,4,62,2,Zone I
1999,Fall,FA99,4,65,2,Zone I
1999,Fall,FA99,4,66,1,Zone I
1999,Fall,FA99,4,67,2,Zone I
1999,Fall,FA99,4,68,1,Zone I
1999,Fall,FA99,4,73,1,Zone I
1999,Fall,FA99,4,77,1,Zone I
1999,Fall,FA99,5,15,2,Zone I
1999,Fall,FA99,5,16,5,Zone I
1999,Fall,FA99,5,18,4,Zone I
1999,Fall,FA99,5,19,1,Zone I
1999,Fall,FA99,5,21,3,Zone I
1999,Fall,FA99,5,22,3,Zone I
1999,Fall,FA99,5,24,5,Zone I
1999,Fall,FA99,5,25,3,Zone I
1999,Fall,FA99,5,26,2,Zone I
1999,Fall,FA99,5,27,1,Zone I
1999,Fall,FA99,5,28,4,Zone I
1999,Fall,FA99,5,29,1,Zone I
1999,Fall,FA99,5,30,3,Zone I
1999,Fall,FA99,5,31,4,Zone I
1999,Fall,FA99,5,32,4,Zone I
1999,Fall,FA99,5,33,3,Zone I
1999,Fall,FA99,5,34,1,Zone I
1999,Fall,FA99,5,35,5,Zone I
1999,Fall,FA99,5,36,7,Zone I
1999,Fall,FA99,5,37,5,Zone I
1999,Fall,FA99,5,38,4,Zone I
1999,Fall,FA99,5,39,3,Zone I
1999,Fall,FA99,5,40,2,Zone I
1999,Fall,FA99,5,41,2,Zone I
1999,Fall,FA99,5,42,1,Zone I
1999,Fall,FA99,5,43,3,Zone I
1999,Fall,FA99,5,44,4,Zone I
1999,Fall,FA99,5,45,2,Zone I
1999,Fall,FA99,5,46,4,Zone I
1999,Fall,FA99,5,47,1,Zone I
1999,Fall,FA99,5,48,1,Zone I
1999,Fall,FA99,5,49,1,Zone I
1999,Fall,FA99,5,50,2,Zone I
1999,Fall,FA99,5,51,5,Zone I
1999,Fall,FA99,5,52,1,Zone I
1999,Fall,FA99,5,53,4,Zone I
1999,Fall,FA99,5,54,1,Zone I
1999,Fall,FA99,5,55,1,Zone I
1999,Fall,FA99,5,56,2,Zone I
1999,Fall,FA99,5,58,1,Zone I
1999,Fall,FA99,5,63,1,Zone I
2000,Spring,SP00,1,21,2,Zone I
2000,Spring,SP00,1,23,2,Zone I
2000,Spring,SP00,1,24,1,Zone I
2000,Spring,SP00,1,27,2,Zone I
2000,Spring,SP00,1,28,2,Zone I
2000,Spring,SP00,1,29,2,Zone I
2000,Spring,SP00,1,30,3,Zone I
2000,Spring,SP00,1,31,2,Zone I
2000,Spring,SP00,1,35,1,Zone I
2000,Spring,SP00,1,38,1,Zone I
2000,Spring,SP00,1,39,1,Zone I
2000,Spring,SP00,1,40,4,Zone I
2000,Spring,SP00,1,42,3,Zone I
2000,Spring,SP00,1,45,3,Zone I
2000,Spring,SP00,1,46,2,Zone I
2000,Spring,SP00,1,49,1,Zone I
2000,Spring,SP00,1,50,3,Zone I
2000,Spring,SP00,1,51,1,Zone I
2000,Spring,SP00,1,52,2,Zone I
2000,Spring,SP00,1,53,1,Zone I
2000,Spring,SP00,1,54,1,Zone I
2000,Spring,SP00,1,55,2,Zone I
2000,Spring,SP00,1,56,1,Zone I
2000,Spring,SP00,1,58,1,Zone I
2000,Spring,SP00,1,61,2,Zone I
2000,Spring,SP00,1,65,1,Zone I
2000,Spring,SP00,1,67,1,Zone I
2000,Spring,SP00,1,70,1,Zone I
2000,Spring,SP00,1,76,1,Zone I
2000,Spring,SP00,1,77,1,Zone I
2000,Spring,SP00,2,20,1,Zone I
2000,Spring,SP00,2,21,2,Zone I
2000,Spring,SP00,2,22,2,Zone I
2000,Spring,SP00,2,26,1,Zone I
2000,Spring,SP00,2,28,1,Zone I
2000,Spring,SP00,2,29,2,Zone I
2000,Spring,SP00,2,30,1,Zone I
2000,Spring,SP00,2,35,1,Zone I
2000,Spring,SP00,2,37,1,Zone I
2000,Spring,SP00,2,39,2,Zone I
2000,Spring,SP00,2,40,1,Zone I
2000,Spring,SP00,2,41,3,Zone I
2000,Spring,SP00,2,42,1,Zone I
2000,Spring,SP00,2,43,1,Zone I
2000,Spring,SP00,2,44,1,Zone I
2000,Spring,SP00,2,45,2,Zone I
2000,Spring,SP00,2,46,4,Zone I
2000,Spring,SP00,2,48,1,Zone I
2000,Spring,SP00,2,49,2,Zone I
2000,Spring,SP00,2,51,4,Zone I
2000,Spring,SP00,2,52,2,Zone I
2000,Spring,SP00,2,55,2,Zone I
2000,Spring,SP00,2,56,2,Zone I
2000,Spring,SP00,2,57,4,Zone I
2000,Spring,SP00,2,67,1,Zone I
2000,Spring,SP00,2,79,1,Zone I
2000,Spring,SP00,3,29,1,Zone I
2000,Spring,SP00,3,30,1,Zone I
2000,Spring,SP00,3,36,2,Zone I
2000,Spring,SP00,3,40,2,Zone I
2000,Spring,SP00,3,42,1,Zone I
2000,Spring,SP00,3,43,3,Zone I
2000,Spring,SP00,3,46,4,Zone I
2000,Spring,SP00,3,48,1,Zone I
2000,Spring,SP00,3,50,1,Zone I
2000,Spring,SP00,3,51,1,Zone I
2000,Spring,SP00,3,52,1,Zone I
2000,Spring,SP00,3,54,2,Zone I
2000,Spring,SP00,3,55,2,Zone I
2000,Spring,SP00,3,56,4,Zone I
2000,Spring,SP00,3,57,1,Zone I
2000,Spring,SP00,3,58,2,Zone I
2000,Spring,SP00,3,60,1,Zone I
2000,Spring,SP00,3,62,1,Zone I
2000,Spring,SP00,3,64,1,Zone I
2000,Spring,SP00,3,65,1,Zone I
2000,Spring,SP00,4,22,2,Zone I
2000,Spring,SP00,4,23,1,Zone I
2000,Spring,SP00,4,25,4,Zone I
2000,Spring,SP00,4,26,1,Zone I
2000,Spring,SP00,4,27,1,Zone I
2000,Spring,SP00,4,28,2,Zone I
2000,Spring,SP00,4,29,1,Zone I
2000,Spring,SP00,4,34,1,Zone I
2000,Spring,SP00,4,37,2,Zone I
2000,Spring,SP00,4,40,2,Zone I
2000,Spring,SP00,4,41,1,Zone I
2000,Spring,SP00,4,42,3,Zone I
2000,Spring,SP00,4,43,1,Zone I
2000,Spring,SP00,4,44,1,Zone I
2000,Spring,SP00,4,45,2,Zone I
2000,Spring,SP00,4,46,1,Zone I
2000,Spring,SP00,4,47,1,Zone I
2000,Spring,SP00,4,50,1,Zone I
2000,Spring,SP00,4,52,1,Zone I
2000,Spring,SP00,4,53,1,Zone I
2000,Spring,SP00,4,54,1,Zone I
2000,Spring,SP00,4,55,1,Zone I
2000,Spring,SP00,4,56,3,Zone I
2000,Spring,SP00,4,57,4,Zone I
2000,Spring,SP00,4,58,1,Zone I
2000,Spring,SP00,4,60,1,Zone I
2000,Spring,SP00,4,62,2,Zone I
2000,Spring,SP00,4,63,1,Zone I
2000,Spring,SP00,4,64,2,Zone I
2000,Spring,SP00,4,65,3,Zone I
2000,Spring,SP00,4,68,1,Zone I
2000,Spring,SP00,4,78,1,Zone I
2000,Spring,SP00,5,16,1,Zone I
2000,Spring,SP00,5,17,1,Zone I
2000,Spring,SP00,5,18,1,Zone I
2000,Spring,SP00,5,20,1,Zone I
2000,Spring,SP00,5,21,1,Zone I
2000,Spring,SP00,5,22,2,Zone I
2000,Spring,SP00,5,23,1,Zone I
2000,Spring,SP00,5,24,3,Zone I
2000,Spring,SP00,5,25,3,Zone I
2000,Spring,SP00,5,26,6,Zone I
2000,Spring,SP00,5,27,3,Zone I
2000,Spring,SP00,5,28,3,Zone I
2000,Spring,SP00,5,29,3,Zone I
2000,Spring,SP00,5,30,3,Zone I
2000,Spring,SP00,5,31,4,Zone I
2000,Spring,SP00,5,32,2,Zone I
2000,Spring,SP00,5,33,4,Zone I
2000,Spring,SP00,5,34,2,Zone I
2000,Spring,SP00,5,35,6,Zone I
2000,Spring,SP00,5,36,7,Zone I
2000,Spring,SP00,5,37,2,Zone I
2000,Spring,SP00,5,38,4,Zone I
2000,Spring,SP00,5,39,4,Zone I
2000,Spring,SP00,5,40,4,Zone I
2000,Spring,SP00,5,42,3,Zone I
2000,Spring,SP00,5,43,3,Zone I
2000,Spring,SP00,5,44,2,Zone I
2000,Spring,SP00,5,45,4,Zone I
2000,Spring,SP00,5,46,1,Zone I
2000,Spring,SP00,5,47,1,Zone I
2000,Spring,SP00,5,48,4,Zone I
2000,Spring,SP00,5,49,2,Zone I
2000,Spring,SP00,5,50,3,Zone I
2000,Spring,SP00,5,51,2,Zone I
2000,Spring,SP00,5,52,2,Zone I
2000,Spring,SP00,5,53,2,Zone I
2000,Spring,SP00,5,54,1,Zone I
2000,Spring,SP00,5,55,4,Zone I
2000,Spring,SP00,5,59,1,Zone I
2000,Fall,FA00,1,16,1,Zone I
2000,Fall,FA00,1,17,1,Zone I
2000,Fall,FA00,1,18,2,Zone I
2000,Fall,FA00,1,21,1,Zone I
2000,Fall,FA00,1,22,1,Zone I
2000,Fall,FA00,1,23,1,Zone I
2000,Fall,FA00,1,27,1,Zone I
2000,Fall,FA00,1,28,1,Zone I
2000,Fall,FA00,1,29,1,Zone I
2000,Fall,FA00,1,31,1,Zone I
2000,Fall,FA00,1,34,1,Zone I
2000,Fall,FA00,1,35,1,Zone I
2000,Fall,FA00,1,37,1,Zone I
2000,Fall,FA00,1,38,2,Zone I
2000,Fall,FA00,1,39,1,Zone I
2000,Fall,FA00,1,41,1,Zone I
2000,Fall,FA00,1,42,2,Zone I
2000,Fall,FA00,1,43,1,Zone I
2000,Fall,FA00,1,45,3,Zone I
2000,Fall,FA00,1,46,1,Zone I
2000,Fall,FA00,1,47,2,Zone I
2000,Fall,FA00,1,48,2,Zone I
2000,Fall,FA00,1,49,2,Zone I
2000,Fall,FA00,1,51,1,Zone I
2000,Fall,FA00,1,52,3,Zone I
2000,Fall,FA00,1,56,1,Zone I
2000,Fall,FA00,1,57,6,Zone I
2000,Fall,FA00,1,58,1,Zone I
2000,Fall,FA00,1,60,2,Zone I
2000,Fall,FA00,1,63,2,Zone I
2000,Fall,FA00,1,64,2,Zone I
2000,Fall,FA00,1,65,1,Zone I
2000,Fall,FA00,1,70,2,Zone I
2000,Fall,FA00,1,72,1,Zone I
2000,Fall,FA00,1,75,2,Zone I
2000,Fall,FA00,2,15,1,Zone I
2000,Fall,FA00,2,16,2,Zone I
2000,Fall,FA00,2,17,5,Zone I
2000,Fall,FA00,2,18,4,Zone I
2000,Fall,FA00,2,19,3,Zone I
2000,Fall,FA00,2,20,2,Zone I
2000,Fall,FA00,2,21,2,Zone I
2000,Fall,FA00,2,22,4,Zone I
2000,Fall,FA00,2,23,3,Zone I
2000,Fall,FA00,2,24,3,Zone I
2000,Fall,FA00,2,25,3,Zone I
2000,Fall,FA00,2,26,1,Zone I
2000,Fall,FA00,2,27,1,Zone I
2000,Fall,FA00,2,28,1,Zone I
2000,Fall,FA00,2,37,1,Zone I
2000,Fall,FA00,2,40,2,Zone I
2000,Fall,FA00,2,41,1,Zone I
2000,Fall,FA00,2,42,1,Zone I
2000,Fall,FA00,2,44,1,Zone I
2000,Fall,FA00,2,45,3,Zone I
2000,Fall,FA00,2,46,4,Zone I
2000,Fall,FA00,2,47,1,Zone I
2000,Fall,FA00,2,48,2,Zone I
2000,Fall,FA00,2,49,3,Zone I
2000,Fall,FA00,2,50,1,Zone I
2000,Fall,FA00,2,53,3,Zone I
2000,Fall,FA00,2,54,1,Zone I
2000,Fall,FA00,2,55,2,Zone I
2000,Fall,FA00,2,56,1,Zone I
2000,Fall,FA00,2,57,3,Zone I
2000,Fall,FA00,2,60,1,Zone I
2000,Fall,FA00,2,61,3,Zone I
2000,Fall,FA00,2,62,1,Zone I
2000,Fall,FA00,2,67,1,Zone I
2000,Fall,FA00,2,74,1,Zone I
2000,Fall,FA00,2,79,1,Zone I
2000,Fall,FA00,3,21,1,Zone I
2000,Fall,FA00,3,24,1,Zone I
2000,Fall,FA00,3,38,1,Zone I
2000,Fall,FA00,3,41,1,Zone I
2000,Fall,FA00,3,43,1,Zone I
2000,Fall,FA00,3,47,1,Zone I
2000,Fall,FA00,3,48,2,Zone I
2000,Fall,FA00,3,49,2,Zone I
2000,Fall,FA00,3,50,1,Zone I
2000,Fall,FA00,3,51,2,Zone I
2000,Fall,FA00,3,52,1,Zone I
2000,Fall,FA00,3,53,2,Zone I
2000,Fall,FA00,3,55,3,Zone I
2000,Fall,FA00,3,56,2,Zone I
2000,Fall,FA00,3,57,2,Zone I
2000,Fall,FA00,3,58,2,Zone I
2000,Fall,FA00,3,59,3,Zone I
2000,Fall,FA00,3,66,1,Zone I
2000,Fall,FA00,4,15,4,Zone I
2000,Fall,FA00,4,17,3,Zone I
2000,Fall,FA00,4,18,3,Zone I
2000,Fall,FA00,4,20,3,Zone I
2000,Fall,FA00,4,21,3,Zone I
2000,Fall,FA00,4,26,1,Zone I
2000,Fall,FA00,4,27,1,Zone I
2000,Fall,FA00,4,28,1,Zone I
2000,Fall,FA00,4,31,3,Zone I
2000,Fall,FA00,4,33,1,Zone I
2000,Fall,FA00,4,35,3,Zone I
2000,Fall,FA00,4,38,3,Zone I
2000,Fall,FA00,4,39,1,Zone I
2000,Fall,FA00,4,40,2,Zone I
2000,Fall,FA00,4,41,1,Zone I
2000,Fall,FA00,4,42,2,Zone I
2000,Fall,FA00,4,44,3,Zone I
2000,Fall,FA00,4,45,1,Zone I
2000,Fall,FA00,4,47,3,Zone I
2000,Fall,FA00,4,48,3,Zone I
2000,Fall,FA00,4,49,1,Zone I
2000,Fall,FA00,4,52,2,Zone I
2000,Fall,FA00,4,53,2,Zone I
2000,Fall,FA00,4,55,2,Zone I
2000,Fall,FA00,4,56,1,Zone I
2000,Fall,FA00,4,57,2,Zone I
2000,Fall,FA00,4,58,2,Zone I
2000,Fall,FA00,4,59,2,Zone I
2000,Fall,FA00,4,60,2,Zone I
2000,Fall,FA00,4,61,3,Zone I
2000,Fall,FA00,4,62,2,Zone I
2000,Fall,FA00,4,64,1,Zone I
2000,Fall,FA00,4,67,2,Zone I
2000,Fall,FA00,4,69,1,Zone I
2000,Fall,FA00,4,72,1,Zone I
2000,Fall,FA00,4,73,1,Zone I
2000,Fall,FA00,4,74,1,Zone I
2000,Fall,FA00,5,15,1,Zone I
2000,Fall,FA00,5,16,2,Zone I
2000,Fall,FA00,5,17,2,Zone I
2000,Fall,FA00,5,18,1,Zone I
2000,Fall,FA00,5,19,2,Zone I
2000,Fall,FA00,5,20,1,Zone I
2000,Fall,FA00,5,21,1,Zone I
2000,Fall,FA00,5,22,1,Zone I
2000,Fall,FA00,5,24,3,Zone I
2000,Fall,FA00,5,25,1,Zone I
2000,Fall,FA00,5,26,2,Zone I
2000,Fall,FA00,5,27,4,Zone I
2000,Fall,FA00,5,28,3,Zone I
2000,Fall,FA00,5,29,1,Zone I
2000,Fall,FA00,5,30,3,Zone I
2000,Fall,FA00,5,31,1,Zone I
2000,Fall,FA00,5,32,4,Zone I
2000,Fall,FA00,5,33,4,Zone I
2000,Fall,FA00,5,34,2,Zone I
2000,Fall,FA00,5,35,2,Zone I
2000,Fall,FA00,5,36,4,Zone I
2000,Fall,FA00,5,37,4,Zone I
2000,Fall,FA00,5,38,3,Zone I
2000,Fall,FA00,5,39,2,Zone I
2000,Fall,FA00,5,40,3,Zone I
2000,Fall,FA00,5,41,3,Zone I
2000,Fall,FA00,5,42,4,Zone I
2000,Fall,FA00,5,43,4,Zone I
2000,Fall,FA00,5,44,7,Zone I
2000,Fall,FA00,5,45,3,Zone I
2000,Fall,FA00,5,46,3,Zone I
2000,Fall,FA00,5,47,4,Zone I
2000,Fall,FA00,5,48,3,Zone I
2000,Fall,FA00,5,49,1,Zone I
2000,Fall,FA00,5,50,3,Zone I
2000,Fall,FA00,5,51,3,Zone I
2000,Fall,FA00,5,52,2,Zone I
2000,Fall,FA00,5,53,4,Zone I
2000,Fall,FA00,5,54,3,Zone I
2000,Fall,FA00,5,55,4,Zone I
2000,Fall,FA00,5,57,1,Zone I
2000,Fall,FA00,5,58,1,Zone I
2000,Fall,FA00,5,60,1,Zone I
2001,Spring,SP01,1,23,1,Zone I
2001,Spring,SP01,1,25,1,Zone I
2001,Spring,SP01,1,26,1,Zone I
2001,Spring,SP01,1,27,2,Zone I
2001,Spring,SP01,1,31,2,Zone I
2001,Spring,SP01,1,33,1,Zone I
2001,Spring,SP01,1,36,1,Zone I
2001,Spring,SP01,1,37,2,Zone I
2001,Spring,SP01,1,40,1,Zone I
2001,Spring,SP01,1,42,1,Zone I
2001,Spring,SP01,1,43,2,Zone I
2001,Spring,SP01,1,44,1,Zone I
2001,Spring,SP01,1,45,2,Zone I
2001,Spring,SP01,1,46,2,Zone I
2001,Spring,SP01,1,48,1,Zone I
2001,Spring,SP01,1,49,1,Zone I
2001,Spring,SP01,1,50,4,Zone I
2001,Spring,SP01,1,51,1,Zone I
2001,Spring,SP01,1,52,2,Zone I
2001,Spring,SP01,1,53,1,Zone I
2001,Spring,SP01,1,54,1,Zone I
2001,Spring,SP01,1,55,1,Zone I
2001,Spring,SP01,1,57,1,Zone I
2001,Spring,SP01,1,58,1,Zone I
2001,Spring,SP01,1,59,1,Zone I
2001,Spring,SP01,1,60,1,Zone I
2001,Spring,SP01,1,61,3,Zone I
2001,Spring,SP01,1,62,1,Zone I
2001,Spring,SP01,1,63,1,Zone I
2001,Spring,SP01,1,74,1,Zone I
2001,Spring,SP01,1,76,1,Zone I
2001,Spring,SP01,2,19,1,Zone I
2001,Spring,SP01,2,20,4,Zone I
2001,Spring,SP01,2,21,3,Zone I
2001,Spring,SP01,2,22,3,Zone I
2001,Spring,SP01,2,23,4,Zone I
2001,Spring,SP01,2,24,3,Zone I
2001,Spring,SP01,2,25,2,Zone I
2001,Spring,SP01,2,27,5,Zone I
2001,Spring,SP01,2,28,3,Zone I
2001,Spring,SP01,2,29,1,Zone I
2001,Spring,SP01,2,30,2,Zone I
2001,Spring,SP01,2,31,1,Zone I
2001,Spring,SP01,2,32,4,Zone I
2001,Spring,SP01,2,33,1,Zone I
2001,Spring,SP01,2,34,1,Zone I
2001,Spring,SP01,2,40,1,Zone I
2001,Spring,SP01,2,41,2,Zone I
2001,Spring,SP01,2,42,1,Zone I
2001,Spring,SP01,2,43,1,Zone I
2001,Spring,SP01,2,45,3,Zone I
2001,Spring,SP01,2,46,1,Zone I
2001,Spring,SP01,2,47,4,Zone I
2001,Spring,SP01,2,48,1,Zone I
2001,Spring,SP01,2,50,1,Zone I
2001,Spring,SP01,2,51,3,Zone I
2001,Spring,SP01,2,53,1,Zone I
2001,Spring,SP01,2,54,1,Zone I
2001,Spring,SP01,2,55,1,Zone I
2001,Spring,SP01,2,56,3,Zone I
2001,Spring,SP01,2,57,1,Zone I
2001,Spring,SP01,2,58,1,Zone I
2001,Spring,SP01,2,61,2,Zone I
2001,Spring,SP01,2,63,1,Zone I
2001,Spring,SP01,3,22,1,Zone I
2001,Spring,SP01,3,23,1,Zone I
2001,Spring,SP01,3,27,1,Zone I
2001,Spring,SP01,3,43,1,Zone I
2001,Spring,SP01,3,45,1,Zone I
2001,Spring,SP01,3,46,2,Zone I
2001,Spring,SP01,3,47,1,Zone I
2001,Spring,SP01,3,48,1,Zone I
2001,Spring,SP01,3,49,2,Zone I
2001,Spring,SP01,3,50,2,Zone I
2001,Spring,SP01,3,52,2,Zone I
2001,Spring,SP01,3,53,1,Zone I
2001,Spring,SP01,3,54,1,Zone I
2001,Spring,SP01,3,55,3,Zone I
2001,Spring,SP01,3,56,2,Zone I
2001,Spring,SP01,3,57,1,Zone I
2001,Spring,SP01,3,58,1,Zone I
2001,Spring,SP01,3,64,1,Zone I
2001,Spring,SP01,4,17,2,Zone I
2001,Spring,SP01,4,19,1,Zone I
2001,Spring,SP01,4,21,1,Zone I
2001,Spring,SP01,4,22,1,Zone I
2001,Spring,SP01,4,23,1,Zone I
2001,Spring,SP01,4,25,3,Zone I
2001,Spring,SP01,4,29,2,Zone I
2001,Spring,SP01,4,30,2,Zone I
2001,Spring,SP01,4,31,1,Zone I
2001,Spring,SP01,4,32,1,Zone I
2001,Spring,SP01,4,34,1,Zone I
2001,Spring,SP01,4,36,1,Zone I
2001,Spring,SP01,4,38,2,Zone I
2001,Spring,SP01,4,41,1,Zone I
2001,Spring,SP01,4,42,1,Zone I
2001,Spring,SP01,4,43,2,Zone I
2001,Spring,SP01,4,44,1,Zone I
2001,Spring,SP01,4,45,2,Zone I
2001,Spring,SP01,4,46,1,Zone I
2001,Spring,SP01,4,47,1,Zone I
2001,Spring,SP01,4,49,1,Zone I
2001,Spring,SP01,4,50,2,Zone I
2001,Spring,SP01,4,51,2,Zone I
2001,Spring,SP01,4,53,1,Zone I
2001,Spring,SP01,4,54,4,Zone I
2001,Spring,SP01,4,55,2,Zone I
2001,Spring,SP01,4,56,1,Zone I
2001,Spring,SP01,4,57,1,Zone I
2001,Spring,SP01,4,58,3,Zone I
2001,Spring,SP01,4,59,1,Zone I
2001,Spring,SP01,4,60,4,Zone I
2001,Spring,SP01,4,62,2,Zone I
2001,Spring,SP01,4,63,1,Zone I
2001,Spring,SP01,4,64,2,Zone I
2001,Spring,SP01,4,66,1,Zone I
2001,Spring,SP01,4,72,1,Zone I
2001,Spring,SP01,5,16,1,Zone I
2001,Spring,SP01,5,20,1,Zone I
2001,Spring,SP01,5,21,2,Zone I
2001,Spring,SP01,5,23,2,Zone I
2001,Spring,SP01,5,24,1,Zone I
2001,Spring,SP01,5,25,1,Zone I
2001,Spring,SP01,5,26,2,Zone I
2001,Spring,SP01,5,27,5,Zone I
2001,Spring,SP01,5,29,2,Zone I
2001,Spring,SP01,5,30,1,Zone I
2001,Spring,SP01,5,31,4,Zone I
2001,Spring,SP01,5,32,3,Zone I
2001,Spring,SP01,5,33,3,Zone I
2001,Spring,SP01,5,35,4,Zone I
2001,Spring,SP01,5,36,1,Zone I
2001,Spring,SP01,5,37,3,Zone I
2001,Spring,SP01,5,38,5,Zone I
2001,Spring,SP01,5,40,4,Zone I
2001,Spring,SP01,5,41,7,Zone I
2001,Spring,SP01,5,42,5,Zone I
2001,Spring,SP01,5,43,3,Zone I
2001,Spring,SP01,5,44,3,Zone I
2001,Spring,SP01,5,45,3,Zone I
2001,Spring,SP01,5,46,3,Zone I
2001,Spring,SP01,5,47,4,Zone I
2001,Spring,SP01,5,48,4,Zone I
2001,Spring,SP01,5,49,4,Zone I
2001,Spring,SP01,5,50,3,Zone I
2001,Spring,SP01,5,51,1,Zone I
2001,Spring,SP01,5,52,1,Zone I
2001,Spring,SP01,5,53,5,Zone I
2001,Spring,SP01,5,54,1,Zone I
2001,Spring,SP01,5,55,3,Zone I
2001,Spring,SP01,5,56,1,Zone I
2001,Spring,SP01,5,57,2,Zone I
2001,Spring,SP01,5,58,2,Zone I
2001,Spring,SP01,5,60,2,Zone I
2001,Fall,FA01,1,15,1,Zone I
2001,Fall,FA01,1,16,1,Zone I
2001,Fall,FA01,1,17,4,Zone I
2001,Fall,FA01,1,18,2,Zone I
2001,Fall,FA01,1,20,2,Zone I
2001,Fall,FA01,1,34,1,Zone I
2001,Fall,FA01,1,36,1,Zone I
2001,Fall,FA01,1,37,1,Zone I
2001,Fall,FA01,1,39,2,Zone I
2001,Fall,FA01,1,41,1,Zone I
2001,Fall,FA01,1,42,2,Zone I
2001,Fall,FA01,1,43,4,Zone I
2001,Fall,FA01,1,44,1,Zone I
2001,Fall,FA01,1,45,2,Zone I
2001,Fall,FA01,1,47,2,Zone I
2001,Fall,FA01,1,49,2,Zone I
2001,Fall,FA01,1,50,1,Zone I
2001,Fall,FA01,1,52,3,Zone I
2001,Fall,FA01,1,53,2,Zone I
2001,Fall,FA01,1,54,1,Zone I
2001,Fall,FA01,1,56,1,Zone I
2001,Fall,FA01,1,57,2,Zone I
2001,Fall,FA01,1,58,4,Zone I
2001,Fall,FA01,1,59,1,Zone I
2001,Fall,FA01,1,61,1,Zone I
2001,Fall,FA01,1,62,2,Zone I
2001,Fall,FA01,1,67,1,Zone I
2001,Fall,FA01,1,68,1,Zone I
2001,Fall,FA01,2,15,1,Zone I
2001,Fall,FA01,2,16,3,Zone I
2001,Fall,FA01,2,20,1,Zone I
2001,Fall,FA01,2,21,2,Zone I
2001,Fall,FA01,2,22,1,Zone I
2001,Fall,FA01,2,23,1,Zone I
2001,Fall,FA01,2,24,1,Zone I
2001,Fall,FA01,2,27,3,Zone I
2001,Fall,FA01,2,28,2,Zone I
2001,Fall,FA01,2,29,1,Zone I
2001,Fall,FA01,2,30,2,Zone I
2001,Fall,FA01,2,33,2,Zone I
2001,Fall,FA01,2,34,1,Zone I
2001,Fall,FA01,2,35,1,Zone I
2001,Fall,FA01,2,36,1,Zone I
2001,Fall,FA01,2,37,2,Zone I
2001,Fall,FA01,2,38,2,Zone I
2001,Fall,FA01,2,40,2,Zone I
2001,Fall,FA01,2,41,1,Zone I
2001,Fall,FA01,2,42,1,Zone I
2001,Fall,FA01,2,45,1,Zone I
2001,Fall,FA01,2,46,3,Zone I
2001,Fall,FA01,2,47,1,Zone I
2001,Fall,FA01,2,49,2,Zone I
2001,Fall,FA01,2,50,1,Zone I
2001,Fall,FA01,2,51,2,Zone I
2001,Fall,FA01,2,53,2,Zone I
2001,Fall,FA01,2,54,3,Zone I
2001,Fall,FA01,2,56,2,Zone I
